,Q_cool
2022-07-19 18:35:00,9786.474465447563
2022-07-19 18:40:00,9264.548419475888
2022-07-19 18:45:00,4270.67076568441
2022-07-19 18:50:00,14418.745930671168
2022-07-19 18:55:00,-846.9909209843178
2022-07-19 19:00:00,0.0
2022-07-19 19:05:00,0.0
2022-07-19 19:10:00,0.0
2022-07-19 19:15:00,0.0
2022-07-19 19:20:00,0.0
2022-07-19 19:25:00,0.0
2022-07-19 19:30:00,0.0
2022-07-19 19:35:00,0.0
2022-07-19 19:40:00,0.0
2022-07-19 19:45:00,0.0
2022-07-19 19:50:00,0.0
2022-07-19 19:55:00,0.0
2022-07-19 20:00:00,0.0
2022-07-19 20:05:00,0.0
2022-07-19 20:10:00,0.0
2022-07-19 20:15:00,0.0
2022-07-19 20:20:00,0.0
2022-07-19 20:25:00,0.0
2022-07-19 20:30:00,0.0
2022-07-19 20:35:00,0.0
2022-07-19 20:40:00,0.0
2022-07-19 20:45:00,0.0
2022-07-19 20:50:00,0.0
2022-07-19 20:55:00,0.0
2022-07-19 21:00:00,0.0
2022-07-19 21:05:00,0.0
2022-07-19 21:10:00,0.0
2022-07-19 21:15:00,0.0
2022-07-19 21:20:00,0.0
2022-07-19 21:25:00,0.0
2022-07-19 21:30:00,0.0
2022-07-19 21:35:00,0.0
2022-07-19 21:40:00,0.0
2022-07-19 21:45:00,0.0
2022-07-19 21:50:00,0.0
2022-07-19 21:55:00,0.0
2022-07-19 22:00:00,0.0
2022-07-19 22:05:00,0.0
2022-07-19 22:10:00,0.0
2022-07-19 22:15:00,0.0
2022-07-19 22:20:00,0.0
2022-07-19 22:25:00,0.0
2022-07-19 22:30:00,0.0
2022-07-19 22:35:00,0.0
2022-07-19 22:40:00,0.0
2022-07-19 22:45:00,0.0
2022-07-19 22:50:00,0.0
2022-07-19 22:55:00,0.0
2022-07-19 23:00:00,0.0
2022-07-19 23:05:00,0.0
2022-07-19 23:10:00,0.0
2022-07-19 23:15:00,0.0
2022-07-19 23:20:00,0.0
2022-07-19 23:25:00,0.0
2022-07-19 23:30:00,0.0
2022-07-19 23:35:00,0.0
2022-07-19 23:40:00,0.0
2022-07-19 23:45:00,0.0
2022-07-19 23:50:00,0.0
2022-07-19 23:55:00,0.0
2022-07-20 00:00:00,0.0
2022-07-20 00:05:00,0.0
2022-07-20 00:10:00,0.0
2022-07-20 00:15:00,0.0
2022-07-20 00:20:00,0.0
2022-07-20 00:25:00,0.0
2022-07-20 00:30:00,0.0
2022-07-20 00:35:00,0.0
2022-07-20 00:40:00,0.0
2022-07-20 00:45:00,0.0
2022-07-20 00:50:00,0.0
2022-07-20 00:55:00,0.0
2022-07-20 01:00:00,0.0
2022-07-20 01:05:00,0.0
2022-07-20 01:10:00,0.0
2022-07-20 01:15:00,0.0
2022-07-20 01:20:00,0.0
2022-07-20 01:25:00,0.0
2022-07-20 01:30:00,0.0
2022-07-20 01:35:00,0.0
2022-07-20 01:40:00,0.0
2022-07-20 01:45:00,0.0
2022-07-20 01:50:00,0.0
2022-07-20 01:55:00,0.0
2022-07-20 02:00:00,0.0
2022-07-20 02:05:00,0.0
2022-07-20 02:10:00,0.0
2022-07-20 02:15:00,0.0
2022-07-20 02:20:00,0.0
2022-07-20 02:25:00,0.0
2022-07-20 02:30:00,0.0
2022-07-20 02:35:00,0.0
2022-07-20 02:40:00,0.0
2022-07-20 02:45:00,0.0
2022-07-20 02:50:00,0.0
2022-07-20 02:55:00,0.0
2022-07-20 03:00:00,0.0
2022-07-20 03:05:00,0.0
2022-07-20 03:10:00,0.0
2022-07-20 03:15:00,0.0
2022-07-20 03:20:00,0.0
2022-07-20 03:25:00,0.0
2022-07-20 03:30:00,0.0
2022-07-20 03:35:00,0.0
2022-07-20 03:40:00,0.0
2022-07-20 03:45:00,0.0
2022-07-20 03:50:00,0.0
2022-07-20 03:55:00,0.0
2022-07-20 04:00:00,0.0
2022-07-20 04:05:00,0.0
2022-07-20 04:10:00,0.0
2022-07-20 04:15:00,0.0
2022-07-20 04:20:00,0.0
2022-07-20 04:25:00,0.0
2022-07-20 04:30:00,0.0
2022-07-20 04:35:00,0.0
2022-07-20 04:40:00,0.0
2022-07-20 04:45:00,0.0
2022-07-20 04:50:00,0.0
2022-07-20 04:55:00,0.0
2022-07-20 05:00:00,0.0
2022-07-20 05:05:00,0.0
2022-07-20 05:10:00,0.0
2022-07-20 05:15:00,0.0
2022-07-20 05:20:00,0.0
2022-07-20 05:25:00,0.0
2022-07-20 05:30:00,0.0
2022-07-20 05:35:00,0.0
2022-07-20 05:40:00,0.0
2022-07-20 05:45:00,0.0
2022-07-20 05:50:00,0.0
2022-07-20 05:55:00,0.0
2022-07-20 06:00:00,0.0
2022-07-20 06:05:00,0.0
2022-07-20 06:10:00,0.0
2022-07-20 06:15:00,0.0
2022-07-20 06:20:00,0.0
2022-07-20 06:25:00,0.0
2022-07-20 06:30:00,0.0
2022-07-20 06:35:00,0.0
2022-07-20 06:40:00,0.0
2022-07-20 06:45:00,0.0
2022-07-20 06:50:00,0.0
2022-07-20 06:55:00,0.0
2022-07-20 07:00:00,0.0
2022-07-20 07:05:00,0.0
2022-07-20 07:10:00,0.0
2022-07-20 07:15:00,0.0
2022-07-20 07:20:00,0.0
2022-07-20 07:25:00,0.0
2022-07-20 07:30:00,0.0
2022-07-20 07:35:00,0.0
2022-07-20 07:40:00,0.0
2022-07-20 07:45:00,0.0
2022-07-20 07:50:00,0.0
2022-07-20 07:55:00,0.0
2022-07-20 08:00:00,0.0
2022-07-20 08:05:00,0.0
2022-07-20 08:10:00,0.0
2022-07-20 08:15:00,0.0
2022-07-20 08:20:00,0.0
2022-07-20 08:25:00,0.0
2022-07-20 08:30:00,0.0
2022-07-20 08:35:00,0.0
2022-07-20 08:40:00,0.0
2022-07-20 08:45:00,0.0
2022-07-20 08:50:00,0.0
2022-07-20 08:55:00,0.0
2022-07-20 09:00:00,0.0
2022-07-20 09:05:00,0.0
2022-07-20 09:10:00,0.0
2022-07-20 09:15:00,0.0
2022-07-20 09:20:00,0.0
2022-07-20 09:25:00,0.0
2022-07-20 09:30:00,0.0
2022-07-20 09:35:00,14976.044766564799
2022-07-20 09:40:00,23545.186626221468
2022-07-20 09:45:00,27112.996741343963
2022-07-20 09:50:00,14503.11182137221
2022-07-20 09:55:00,-797.1294506787
2022-07-20 10:00:00,12110.861355143512
2022-07-20 10:05:00,16521.85331716577
2022-07-20 10:10:00,-686.9595929974895
2022-07-20 10:15:00,0.0
2022-07-20 10:20:00,0.0
2022-07-20 10:25:00,0.0
2022-07-20 10:30:00,0.0
2022-07-20 10:35:00,0.0
2022-07-20 10:40:00,0.0
2022-07-20 10:45:00,0.0
2022-07-20 10:50:00,0.0
2022-07-20 10:55:00,0.0
2022-07-20 11:00:00,0.0
2022-07-20 11:05:00,0.0
2022-07-20 11:10:00,0.0
2022-07-20 11:15:00,0.0
2022-07-20 11:20:00,0.0
2022-07-20 11:25:00,0.0
2022-07-20 11:30:00,0.0
2022-07-20 11:35:00,0.0
2022-07-20 11:40:00,0.0
2022-07-20 11:45:00,9096.824112756434
2022-07-20 11:50:00,22678.80962271543
2022-07-20 11:55:00,25046.13964214441
2022-07-20 12:00:00,27478.168253475018
2022-07-20 12:05:00,19717.1800027896
2022-07-20 12:10:00,14275.981821927955
2022-07-20 12:15:00,16433.09681474199
2022-07-20 12:20:00,19620.90426253215
2022-07-20 12:25:00,18937.96529077915
2022-07-20 12:30:00,15633.273394836218
2022-07-20 12:35:00,5047.272447320135
2022-07-20 12:40:00,0.0
2022-07-20 12:45:00,7847.640367883492
2022-07-20 12:50:00,20164.860887553376
2022-07-20 12:55:00,8562.808121532602
2022-07-20 13:00:00,-747.5043312473846
2022-07-20 13:05:00,-785.42902708645
2022-07-20 13:10:00,-770.2488036403214
2022-07-20 13:15:00,-747.2984006129434
2022-07-20 13:20:00,-657.9037464338021
2022-07-20 13:25:00,-596.3730868714846
2022-07-20 13:30:00,-431.7080240544348
2022-07-20 13:35:00,0.0
2022-07-20 13:40:00,0.0
2022-07-20 13:45:00,0.0
2022-07-20 13:50:00,0.0
2022-07-20 13:55:00,0.0
2022-07-20 14:00:00,
2022-07-20 14:05:00,22278.864781978045
2022-07-20 14:10:00,22559.271221535266
2022-07-20 14:15:00,-990.4277039717682
2022-07-20 14:20:00,17981.00106764388
2022-07-20 14:25:00,7126.866614120512
2022-07-20 14:30:00,10655.17200146859
2022-07-20 14:35:00,20744.722802094653
2022-07-20 14:40:00,0.0
2022-07-20 14:45:00,4488.068209528867
2022-07-20 14:50:00,19313.37510125576
2022-07-20 14:55:00,-764.9638370860665
2022-07-20 15:00:00,17355.85133345176
2022-07-20 15:05:00,8376.35451290945
2022-07-20 15:10:00,-694.4485178690521
2022-07-20 15:15:00,20551.021432662554
2022-07-20 15:20:00,-792.2110100602554
2022-07-20 15:25:00,16460.675514061586
2022-07-20 15:30:00,16257.406215594714
2022-07-20 15:35:00,-769.8030767681195
2022-07-20 15:40:00,17394.676800579276
2022-07-20 15:45:00,16929.9707487415
2022-07-20 15:50:00,-917.9207128217869
2022-07-20 15:55:00,9330.951641501302
2022-07-20 16:00:00,12011.992868131836
2022-07-20 16:05:00,4683.863799146669
2022-07-20 16:10:00,-801.511378183303
2022-07-20 16:15:00,3406.7461387661224
2022-07-20 16:20:00,0.0
2022-07-20 16:25:00,0.0
2022-07-20 16:30:00,0.0
2022-07-20 16:35:00,0.0
2022-07-20 16:40:00,0.0
2022-07-20 16:45:00,0.0
2022-07-20 16:50:00,0.0
2022-07-20 16:55:00,0.0
2022-07-20 17:00:00,0.0
2022-07-20 17:05:00,0.0
2022-07-20 17:10:00,0.0
2022-07-20 17:15:00,0.0
2022-07-20 17:20:00,0.0
2022-07-20 17:25:00,0.0
2022-07-20 17:30:00,0.0
2022-07-20 17:35:00,0.0
2022-07-20 17:40:00,0.0
2022-07-20 17:45:00,0.0
2022-07-20 17:50:00,0.0
2022-07-20 17:55:00,0.0
2022-07-20 18:00:00,0.0
2022-07-20 18:05:00,0.0
2022-07-20 18:10:00,0.0
2022-07-20 18:15:00,0.0
2022-07-20 18:20:00,0.0
2022-07-20 18:25:00,0.0
2022-07-20 18:30:00,0.0
2022-07-20 18:35:00,0.0
2022-07-20 18:40:00,0.0
2022-07-20 18:45:00,15444.15825234684
2022-07-20 18:50:00,20630.448668372992
2022-07-20 18:55:00,3242.647354352238
2022-07-20 19:00:00,11786.274388774402
2022-07-20 19:05:00,18931.087816267438
2022-07-20 19:10:00,7838.820390574865
2022-07-20 19:15:00,13192.551225725467
2022-07-20 19:20:00,19116.411749118197
2022-07-20 19:25:00,-736.8112524959123
2022-07-20 19:30:00,19884.621180171114
2022-07-20 19:35:00,8545.414331464608
2022-07-20 19:40:00,15253.167857091312
2022-07-20 19:45:00,20381.463064884516
2022-07-20 19:50:00,10745.4938696546
2022-07-20 19:55:00,19166.599792170608
2022-07-20 20:00:00,5797.423812135016
2022-07-20 20:05:00,10842.41626948116
2022-07-20 20:10:00,15456.388727999236
2022-07-20 20:15:00,-654.5834057643235
2022-07-20 20:20:00,25979.14127519321
2022-07-20 20:25:00,11511.226504066333
2022-07-20 20:30:00,11109.765524127884
2022-07-20 20:35:00,12327.003233363872
2022-07-20 20:40:00,4072.875215475796
2022-07-20 20:45:00,12454.174986571094
2022-07-20 20:50:00,10315.007325526321
2022-07-20 20:55:00,0.0
2022-07-20 21:00:00,0.0
2022-07-20 21:05:00,0.0
2022-07-20 21:10:00,0.0
2022-07-20 21:15:00,0.0
2022-07-20 21:20:00,0.0
2022-07-20 21:25:00,0.0
2022-07-20 21:30:00,0.0
2022-07-20 21:35:00,0.0
2022-07-20 21:40:00,0.0
2022-07-20 21:45:00,0.0
2022-07-20 21:50:00,0.0
2022-07-20 21:55:00,0.0
2022-07-20 22:00:00,0.0
2022-07-20 22:05:00,0.0
2022-07-20 22:10:00,0.0
2022-07-20 22:15:00,0.0
2022-07-20 22:20:00,0.0
2022-07-20 22:25:00,0.0
2022-07-20 22:30:00,0.0
2022-07-20 22:35:00,0.0
2022-07-20 22:40:00,0.0
2022-07-20 22:45:00,0.0
2022-07-20 22:50:00,0.0
2022-07-20 22:55:00,0.0
2022-07-20 23:00:00,0.0
2022-07-20 23:05:00,0.0
2022-07-20 23:10:00,0.0
2022-07-20 23:15:00,0.0
2022-07-20 23:20:00,0.0
2022-07-20 23:25:00,0.0
2022-07-20 23:30:00,0.0
2022-07-20 23:35:00,0.0
2022-07-20 23:40:00,0.0
2022-07-20 23:45:00,0.0
2022-07-20 23:50:00,0.0
2022-07-20 23:55:00,0.0
2022-07-21 00:00:00,0.0
2022-07-21 00:05:00,0.0
2022-07-21 00:10:00,0.0
2022-07-21 00:15:00,0.0
2022-07-21 00:20:00,0.0
2022-07-21 00:25:00,0.0
2022-07-21 00:30:00,0.0
2022-07-21 00:35:00,0.0
2022-07-21 00:40:00,0.0
2022-07-21 00:45:00,0.0
2022-07-21 00:50:00,0.0
2022-07-21 00:55:00,0.0
2022-07-21 01:00:00,0.0
2022-07-21 01:05:00,0.0
2022-07-21 01:10:00,0.0
2022-07-21 01:15:00,0.0
2022-07-21 01:20:00,0.0
2022-07-21 01:25:00,0.0
2022-07-21 01:30:00,0.0
2022-07-21 01:35:00,0.0
2022-07-21 01:40:00,0.0
2022-07-21 01:45:00,0.0
2022-07-21 01:50:00,0.0
2022-07-21 01:55:00,0.0
2022-07-21 02:00:00,0.0
2022-07-21 02:05:00,0.0
2022-07-21 02:10:00,0.0
2022-07-21 02:15:00,0.0
2022-07-21 02:20:00,0.0
2022-07-21 02:25:00,0.0
2022-07-21 02:30:00,0.0
2022-07-21 02:35:00,0.0
2022-07-21 02:40:00,0.0
2022-07-21 02:45:00,0.0
2022-07-21 02:50:00,0.0
2022-07-21 02:55:00,0.0
2022-07-21 03:00:00,0.0
2022-07-21 03:05:00,0.0
2022-07-21 03:10:00,0.0
2022-07-21 03:15:00,0.0
2022-07-21 03:20:00,0.0
2022-07-21 03:25:00,0.0
2022-07-21 03:30:00,0.0
2022-07-21 03:35:00,0.0
2022-07-21 03:40:00,0.0
2022-07-21 03:45:00,0.0
2022-07-21 03:50:00,0.0
2022-07-21 03:55:00,0.0
2022-07-21 04:00:00,0.0
2022-07-21 04:05:00,0.0
2022-07-21 04:10:00,0.0
2022-07-21 04:15:00,0.0
2022-07-21 04:20:00,0.0
2022-07-21 04:25:00,0.0
2022-07-21 04:30:00,0.0
2022-07-21 04:35:00,0.0
2022-07-21 04:40:00,0.0
2022-07-21 04:45:00,0.0
2022-07-21 04:50:00,0.0
2022-07-21 04:55:00,0.0
2022-07-21 05:00:00,0.0
2022-07-21 05:05:00,0.0
2022-07-21 05:10:00,0.0
2022-07-21 05:15:00,0.0
2022-07-21 05:20:00,0.0
2022-07-21 05:25:00,0.0
2022-07-21 05:30:00,0.0
2022-07-21 05:35:00,0.0
2022-07-21 05:40:00,0.0
2022-07-21 05:45:00,0.0
2022-07-21 05:50:00,0.0
2022-07-21 05:55:00,0.0
2022-07-21 06:00:00,0.0
2022-07-21 06:05:00,0.0
2022-07-21 06:10:00,0.0
2022-07-21 06:15:00,0.0
2022-07-21 06:20:00,0.0
2022-07-21 06:25:00,0.0
2022-07-21 06:30:00,0.0
2022-07-21 06:35:00,0.0
2022-07-21 06:40:00,0.0
2022-07-21 06:45:00,0.0
2022-07-21 06:50:00,0.0
2022-07-21 06:55:00,0.0
2022-07-21 07:00:00,0.0
2022-07-21 07:05:00,0.0
2022-07-21 07:10:00,0.0
2022-07-21 07:15:00,0.0
2022-07-21 07:20:00,0.0
2022-07-21 07:25:00,0.0
2022-07-21 07:30:00,0.0
2022-07-21 07:35:00,0.0
2022-07-21 07:40:00,0.0
2022-07-21 07:45:00,0.0
2022-07-21 07:50:00,0.0
2022-07-21 07:55:00,0.0
2022-07-21 08:00:00,0.0
2022-07-21 08:05:00,0.0
2022-07-21 08:10:00,0.0
2022-07-21 08:15:00,0.0
2022-07-21 08:20:00,0.0
2022-07-21 08:25:00,0.0
2022-07-21 08:30:00,0.0
2022-07-21 08:35:00,0.0
2022-07-21 08:40:00,0.0
2022-07-21 08:45:00,0.0
2022-07-21 08:50:00,0.0
2022-07-21 08:55:00,0.0
2022-07-21 09:00:00,0.0
2022-07-21 09:05:00,0.0
2022-07-21 09:10:00,0.0
2022-07-21 09:15:00,0.0
2022-07-21 09:20:00,0.0
2022-07-21 09:25:00,0.0
2022-07-21 09:30:00,0.0
2022-07-21 09:35:00,0.0
2022-07-21 09:40:00,11286.79000427008
2022-07-21 09:45:00,22024.729422916247
2022-07-21 09:50:00,25100.248054023086
2022-07-21 09:55:00,21567.577799462975
2022-07-21 10:00:00,22289.065402303222
2022-07-21 10:05:00,28729.40251289274
2022-07-21 10:10:00,26211.950769708386
2022-07-21 10:15:00,3773.337812687964
2022-07-21 10:20:00,0.0
2022-07-21 10:25:00,5273.520691523331
2022-07-21 10:30:00,24794.87696696979
2022-07-21 10:35:00,0.0
2022-07-21 10:40:00,0.0
2022-07-21 10:45:00,0.0
2022-07-21 10:50:00,0.0
2022-07-21 10:55:00,0.0
2022-07-21 11:00:00,0.0
2022-07-21 11:05:00,4022.0085100268684
2022-07-21 11:10:00,23951.120504977316
2022-07-21 11:15:00,17362.74840437407
2022-07-21 11:20:00,19185.045740839534
2022-07-21 11:25:00,30138.91664999108
2022-07-21 11:30:00,14002.339493622316
2022-07-21 11:35:00,17812.471079501647
2022-07-21 11:40:00,17644.39774117618
2022-07-21 11:45:00,29322.554472346073
2022-07-21 11:50:00,28569.607002683813
2022-07-21 11:55:00,24446.959746983794
2022-07-21 12:00:00,23319.596197210558
2022-07-21 12:05:00,19721.673942526366
2022-07-21 12:10:00,26551.929912093743
2022-07-21 12:15:00,26393.944014342716
2022-07-21 12:20:00,14072.564112044365
2022-07-21 12:25:00,0.0
2022-07-21 12:30:00,-733.1117072119256
2022-07-21 12:35:00,25101.042707424607
2022-07-21 12:40:00,34402.49011844382
2022-07-21 12:45:00,32073.13802149725
2022-07-21 12:50:00,23215.890880865118
2022-07-21 12:55:00,23545.721691642957
2022-07-21 13:00:00,18560.649673272994
2022-07-21 13:05:00,32373.578642623434
2022-07-21 13:10:00,23285.147065641064
2022-07-21 13:15:00,21555.34001553236
2022-07-21 13:20:00,23617.288058196078
2022-07-21 13:25:00,18632.60422921759
2022-07-21 13:30:00,22134.62473385383
2022-07-21 13:35:00,18304.137002529616
2022-07-21 13:40:00,17601.089654498894
2022-07-21 13:45:00,17851.268544556435
2022-07-21 13:50:00,20419.012241563025
2022-07-21 13:55:00,20297.098608246462
2022-07-21 14:00:00,23444.925343636132
2022-07-21 14:05:00,33520.61209656166
2022-07-21 14:10:00,33352.430736814815
2022-07-21 14:15:00,32357.67555139518
2022-07-21 14:20:00,26929.994586223067
2022-07-21 14:25:00,25879.235731431767
2022-07-21 14:30:00,24589.107058445108
2022-07-21 14:35:00,24510.35953355041
2022-07-21 14:40:00,27387.931388645986
2022-07-21 14:45:00,24898.73119987229
2022-07-21 14:50:00,19382.52286043338
2022-07-21 14:55:00,17858.477209080735
2022-07-21 15:00:00,20891.204091253367
2022-07-21 15:05:00,20562.955078227405
2022-07-21 15:10:00,18108.697632953095
2022-07-21 15:15:00,21922.133571579845
2022-07-21 15:20:00,23940.444224530893
2022-07-21 15:25:00,23155.28633796405
2022-07-21 15:30:00,31000.907559707353
2022-07-21 15:35:00,17217.243625072657
2022-07-21 15:40:00,16859.628737428648
2022-07-21 15:45:00,13648.090996785297
2022-07-21 15:50:00,16014.454770492483
2022-07-21 15:55:00,9830.381659930526
2022-07-21 16:00:00,14359.349296976492
2022-07-21 16:05:00,16078.548907117036
2022-07-21 16:10:00,15922.198414080029
2022-07-21 16:15:00,18305.10715934804
2022-07-21 16:20:00,15658.199225388269
2022-07-21 16:25:00,17129.460625027783
2022-07-21 16:30:00,19364.817598254802
2022-07-21 16:35:00,21752.12098544018
2022-07-21 16:40:00,19322.782077491865
2022-07-21 16:45:00,17432.021736601208
2022-07-21 16:50:00,20897.12747202199
2022-07-21 16:55:00,24931.334502071124
2022-07-21 17:00:00,17424.727981735316
2022-07-21 17:05:00,26923.62833557848
2022-07-21 17:10:00,16349.88708972448
2022-07-21 17:15:00,19340.251784103817
2022-07-21 17:20:00,19180.437140307222
2022-07-21 17:25:00,18846.91346288224
2022-07-21 17:30:00,15980.031906588925
2022-07-21 17:35:00,22361.165838668243
2022-07-21 17:40:00,18879.220596653788
2022-07-21 17:45:00,15100.014780728952
2022-07-21 17:50:00,17319.274391878487
2022-07-21 17:55:00,13050.383457610815
2022-07-21 18:00:00,14641.024627670484
2022-07-21 18:05:00,20678.355873548004
2022-07-21 18:10:00,18877.62007167937
2022-07-21 18:15:00,24008.667660175634
2022-07-21 18:20:00,24718.454036293493
2022-07-21 18:25:00,27970.2874736764
2022-07-21 18:30:00,26566.854291385847
2022-07-21 18:35:00,17738.6612622002
2022-07-21 18:40:00,18509.47364370713
2022-07-21 18:45:00,20527.469604530997
2022-07-21 18:50:00,15844.311498444857
2022-07-21 18:55:00,22930.00891284949
2022-07-21 19:00:00,0.0
2022-07-21 19:05:00,0.0
2022-07-21 19:10:00,0.0
2022-07-21 19:15:00,0.0
2022-07-21 19:20:00,0.0
2022-07-21 19:25:00,0.0
2022-07-21 19:30:00,0.0
2022-07-21 19:35:00,0.0
2022-07-21 19:40:00,
2022-07-21 19:45:00,20877.53741592983
2022-07-21 19:50:00,22047.40163377573
2022-07-21 19:55:00,21774.829062996225
2022-07-21 20:00:00,19790.569455506164
2022-07-21 20:05:00,0.0
2022-07-21 20:10:00,0.0
2022-07-21 20:15:00,0.0
2022-07-21 20:20:00,0.0
2022-07-21 20:25:00,0.0
2022-07-21 20:30:00,0.0
2022-07-21 20:35:00,0.0
2022-07-21 20:40:00,0.0
2022-07-21 20:45:00,0.0
2022-07-21 20:50:00,0.0
2022-07-21 20:55:00,0.0
2022-07-21 21:00:00,0.0
2022-07-21 21:05:00,0.0
2022-07-21 21:10:00,0.0
2022-07-21 21:15:00,0.0
2022-07-21 21:20:00,0.0
2022-07-21 21:25:00,0.0
2022-07-21 21:30:00,0.0
2022-07-21 21:35:00,0.0
2022-07-21 21:40:00,0.0
2022-07-21 21:45:00,0.0
2022-07-21 21:50:00,0.0
2022-07-21 21:55:00,0.0
2022-07-21 22:00:00,0.0
2022-07-21 22:05:00,0.0
2022-07-21 22:10:00,0.0
2022-07-21 22:15:00,0.0
2022-07-21 22:20:00,0.0
2022-07-21 22:25:00,0.0
2022-07-21 22:30:00,0.0
2022-07-21 22:35:00,0.0
2022-07-21 22:40:00,0.0
2022-07-21 22:45:00,0.0
2022-07-21 22:50:00,0.0
2022-07-21 22:55:00,0.0
2022-07-21 23:00:00,0.0
2022-07-21 23:05:00,0.0
2022-07-21 23:10:00,0.0
2022-07-21 23:15:00,0.0
2022-07-21 23:20:00,0.0
2022-07-21 23:25:00,0.0
2022-07-21 23:30:00,0.0
2022-07-21 23:35:00,0.0
2022-07-21 23:40:00,0.0
2022-07-21 23:45:00,0.0
2022-07-21 23:50:00,0.0
2022-07-21 23:55:00,0.0
2022-07-22 00:00:00,0.0
2022-07-22 00:05:00,0.0
2022-07-22 00:10:00,0.0
2022-07-22 00:15:00,0.0
2022-07-22 00:20:00,0.0
2022-07-22 00:25:00,0.0
2022-07-22 00:30:00,0.0
2022-07-22 00:35:00,0.0
2022-07-22 00:40:00,0.0
2022-07-22 00:45:00,0.0
2022-07-22 00:50:00,0.0
2022-07-22 00:55:00,0.0
2022-07-22 01:00:00,0.0
2022-07-22 01:05:00,0.0
2022-07-22 01:10:00,0.0
2022-07-22 01:15:00,0.0
2022-07-22 01:20:00,0.0
2022-07-22 01:25:00,0.0
2022-07-22 01:30:00,0.0
2022-07-22 01:35:00,0.0
2022-07-22 01:40:00,0.0
2022-07-22 01:45:00,0.0
2022-07-22 01:50:00,0.0
2022-07-22 01:55:00,0.0
2022-07-22 02:00:00,0.0
2022-07-22 02:05:00,0.0
2022-07-22 02:10:00,0.0
2022-07-22 02:15:00,0.0
2022-07-22 02:20:00,0.0
2022-07-22 02:25:00,0.0
2022-07-22 02:30:00,0.0
2022-07-22 02:35:00,0.0
2022-07-22 02:40:00,0.0
2022-07-22 02:45:00,0.0
2022-07-22 02:50:00,0.0
2022-07-22 02:55:00,0.0
2022-07-22 03:00:00,0.0
2022-07-22 03:05:00,0.0
2022-07-22 03:10:00,0.0
2022-07-22 03:15:00,0.0
2022-07-22 03:20:00,0.0
2022-07-22 03:25:00,0.0
2022-07-22 03:30:00,0.0
2022-07-22 03:35:00,0.0
2022-07-22 03:40:00,0.0
2022-07-22 03:45:00,0.0
2022-07-22 03:50:00,0.0
2022-07-22 03:55:00,0.0
2022-07-22 04:00:00,0.0
2022-07-22 04:05:00,0.0
2022-07-22 04:10:00,0.0
2022-07-22 04:15:00,0.0
2022-07-22 04:20:00,0.0
2022-07-22 04:25:00,0.0
2022-07-22 04:30:00,0.0
2022-07-22 04:35:00,0.0
2022-07-22 04:40:00,0.0
2022-07-22 04:45:00,0.0
2022-07-22 04:50:00,0.0
2022-07-22 04:55:00,0.0
2022-07-22 05:00:00,0.0
2022-07-22 05:05:00,0.0
2022-07-22 05:10:00,0.0
2022-07-22 05:15:00,0.0
2022-07-22 05:20:00,0.0
2022-07-22 05:25:00,0.0
2022-07-22 05:30:00,0.0
2022-07-22 05:35:00,0.0
2022-07-22 05:40:00,0.0
2022-07-22 05:45:00,0.0
2022-07-22 05:50:00,0.0
2022-07-22 05:55:00,0.0
2022-07-22 06:00:00,0.0
2022-07-22 06:05:00,0.0
2022-07-22 06:10:00,0.0
2022-07-22 06:15:00,0.0
2022-07-22 06:20:00,0.0
2022-07-22 06:25:00,0.0
2022-07-22 06:30:00,0.0
2022-07-22 06:35:00,0.0
2022-07-22 06:40:00,0.0
2022-07-22 06:45:00,0.0
2022-07-22 06:50:00,0.0
2022-07-22 06:55:00,0.0
2022-07-22 07:00:00,0.0
2022-07-22 07:05:00,0.0
2022-07-22 07:10:00,0.0
2022-07-22 07:15:00,0.0
2022-07-22 07:20:00,0.0
2022-07-22 07:25:00,0.0
2022-07-22 07:30:00,0.0
2022-07-22 07:35:00,0.0
2022-07-22 07:40:00,0.0
2022-07-22 07:45:00,0.0
2022-07-22 07:50:00,0.0
2022-07-22 07:55:00,0.0
2022-07-22 08:00:00,0.0
2022-07-22 08:05:00,0.0
2022-07-22 08:10:00,0.0
2022-07-22 08:15:00,0.0
2022-07-22 08:20:00,0.0
2022-07-22 08:25:00,0.0
2022-07-22 08:30:00,0.0
2022-07-22 08:35:00,0.0
2022-07-22 08:40:00,0.0
2022-07-22 08:45:00,0.0
2022-07-22 08:50:00,0.0
2022-07-22 08:55:00,0.0
2022-07-22 09:00:00,0.0
2022-07-22 09:05:00,0.0
2022-07-22 09:10:00,0.0
2022-07-22 09:15:00,0.0
2022-07-22 09:20:00,0.0
2022-07-22 09:25:00,0.0
2022-07-22 09:30:00,0.0
2022-07-22 09:35:00,0.0
2022-07-22 09:40:00,0.0
2022-07-22 09:45:00,0.0
2022-07-22 09:50:00,0.0
2022-07-22 09:55:00,0.0
2022-07-22 10:00:00,0.0
2022-07-22 10:05:00,0.0
2022-07-22 10:10:00,0.0
2022-07-22 10:15:00,0.0
2022-07-22 10:20:00,0.0
2022-07-22 10:25:00,0.0
2022-07-22 10:30:00,0.0
2022-07-22 10:35:00,0.0
2022-07-22 10:40:00,0.0
2022-07-22 10:45:00,0.0
2022-07-22 10:50:00,0.0
2022-07-22 10:55:00,0.0
2022-07-22 11:00:00,0.0
2022-07-22 11:05:00,0.0
2022-07-22 11:10:00,0.0
